Longitude,Latitude,Crime type,Date,Crime Description
-122.400789195,37.712016313,Motor Vehicle Theft,2021-01-02 0:00:00,"Vehicle, Stolen, Truck"
-122.415001654,37.772649473,Recovered Vehicle,2021-01-02 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.418465028,37.787966285,Larceny Theft,2021-01-02 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.413446855,37.757363462,Assault,2021-01-02 0:00:00,Shooting into Inhabited Dwelling or Occupied Vehicle
-122.444320399,37.733087686,Larceny Theft,2021-01-02 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.385852741,37.730166763,Motor Vehicle Theft,2021-01-02 0:00:00,"Vehicle, Stolen & Recovered"
-122.400735819,37.720408882,Motor Vehicle Theft,2021-01-02 0:00:00,"Vehicle, Stolen & Recovered"
-122.397176879,37.729909883,Recovered Vehicle,2021-01-02 0:00:00,"Vehicle, Recovered, Truck"
-122.379991859,37.727785413,Motor Vehicle Theft,2021-01-02 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.420901272,37.764976898,Recovered Vehicle,2021-01-02 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.379991859,37.727785413,Recovered Vehicle,2021-01-02 0:00:00,"Vehicle, Recovered, Truck"
-122.484653667,37.748267189,Larceny Theft,2021-01-02 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.452868986,37.742995511,Recovered Vehicle,2021-01-02 0:00:00,"Vehicle, Recovered, Truck"
-122.482452962,37.778262884,Larceny Theft,2021-01-02 0:00:00,"Theft, From Locked Vehicle, <$50"
-122.458880533,37.765304319,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.41036375,37.764309984,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.392235497,37.72622242,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.392235497,37.72622242,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.496723968,37.736511471,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.421582757,37.795027345,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.395942902,37.754931971,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.396169546,37.734930844,Larceny Theft,2021-01-03 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.403882067,37.738500095,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.410936575,37.779211684,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.409027433,37.724884264,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.44383615,37.771358112,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.447819574,37.801633207,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.41796623,37.802201308,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.419974948,37.760188909,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.442595298,37.72910168,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.446910119,37.803283996,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.429566946,37.734323178,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.379991859,37.727785413,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Truck"
-122.480469022,37.765306088,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Other Vehicle"
-122.447819574,37.801633207,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.432793507,37.76102131,Malicious Mischief,2021-01-03 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.4001427,37.759792382,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.44169116,37.715572699,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.438365502,37.777794189,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.46965385,37.765782669,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.412627155,37.774564969,Malicious Mischief,2021-01-03 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.480075671,37.75969027,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen & Recovered"
-122.413187773,37.795197816,Larceny Theft,2021-01-03 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.439999325,37.806077198,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.468016517,37.716103027,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.395007843,37.787717614,Larceny Theft,2021-01-03 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.405101358,37.747366312,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.422557982,37.783151427,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.419797281,37.802926827,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.428559573,37.73347313,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.405573746,37.790565237,Larceny Theft,2021-01-03 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.426477853,37.753359552,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Truck"
-122.430420341,37.75955746,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.420873185,37.791495854,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.401394588,37.728584444,Motor Vehicle Theft,2021-01-03 0:00:00,"Vehicle, Stolen, Auto"
-122.423151876,37.735927988,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Truck"
-122.404241794,37.751844929,Assault,2021-01-03 0:00:00,"Firearm, Discharging at Unoccupied Bldg, Vehicle or Aircraft"
-122.416009497,37.777773071,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.416009497,37.777773071,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.390183079,37.722224946,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.417876921,37.752271365,Recovered Vehicle,2021-01-03 0:00:00,"Vehicle, Recovered, Auto"
-122.436040074,37.723044469,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.390362709,37.725167205,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Mobile Home or House Trailer"
-122.439336655,37.799425311,Larceny Theft,2021-01-04 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.416566642,37.755568277,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.381690925,37.727804661,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Truck"
-122.424358669,37.800415026,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.423308253,37.786868366,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.394885738,37.729584445,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.42375838,37.772957392,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.395376934,37.72965422,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.395376934,37.72965422,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.433929088,37.749695808,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.41193341,37.780005868,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.387368262,37.725354104,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.417016879,37.789110175,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.387368262,37.725354104,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.417178938,37.761967528,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.413294051,37.755765913,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.387368262,37.725354104,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.418028921,37.770876469,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.388292259,37.730606103,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.447819574,37.801633207,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.410292028,37.782230574,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.386265015,37.717178948,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.429807778,37.753158474,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.382693948,37.750559881,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Truck"
-122.41689982,37.771723946,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen & Recovered"
-122.432647334,37.734540846,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.499870572,37.781327195,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.414741223,37.778719428,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.448866266,37.731542959,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.448866266,37.731542959,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.402600412,37.725235111,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.48355356,37.763278627,Larceny Theft,2021-01-04 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.468036454,37.717900179,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.437234933,37.772203712,Larceny Theft,2021-01-04 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.432829729,37.775626088,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.404933348,37.781499508,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.429576537,37.750762018,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.420559966,37.806657732,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.412416427,37.765489808,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.412782129,37.784866245,Larceny Theft,2021-01-04 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.422006823,37.805496648,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.419974948,37.760188909,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.4134874,37.779991739,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.411673325,37.7187541,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.469092497,37.773256711,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.476039473,37.726949913,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.446910119,37.803283996,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.387930496,37.724729109,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.446910119,37.803283996,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.436040074,37.723044469,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.41641349,37.753967769,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.446910119,37.803283996,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.417586976,37.800340791,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.500945052,37.781276945,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.424808878,37.777601861,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.421992562,37.780354983,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Truck"
-122.432124057,37.762668126,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.402026703,37.745953855,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Truck"
-122.395266296,37.786678344,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.44464306,37.783686462,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.481181216,37.744681182,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.404864795,37.784006612,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.388109946,37.7276664,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.420977125,37.783352074,Malicious Mischief,2021-01-04 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.389600601,37.732289961,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.505611148,37.771591606,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.40520904,37.710682826,Larceny Theft,2021-01-04 0:00:00,"Theft, Vehicle Strip, >$950"
-122.456072,37.714904672,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Truck"
-122.476039473,37.726949913,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.432949138,37.762618199,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.419347799,37.709946902,Assault,2021-01-04 0:00:00,"Firearm, Discharging at Unoccupied Bldg, Vehicle or Aircraft"
-122.426755545,37.803936416,Vandalism,2021-01-04 0:00:00,"Vehicle, Tampering"
-122.473119808,37.784421468,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.397176879,37.729909883,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.427158447,37.772524916,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen & Recovered"
-122.40635067,37.796061968,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.498357018,37.713694125,Motor Vehicle Theft,2021-01-04 0:00:00,"Vehicle, Stolen, Auto"
-122.392235497,37.72622242,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.392235497,37.72622242,Recovered Vehicle,2021-01-04 0:00:00,"Vehicle, Recovered, Auto"
-122.436891612,37.80360264,Larceny Theft,2021-01-04 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.492155919,37.747935694,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Auto"
-122.478673893,37.717902613,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.393920944,37.786851766,Arson,2021-01-05 0:00:00,Arson of Vehicle
-122.413749612,37.770347343,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.404429662,37.801037561,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.415052277,37.804480983,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.415052277,37.804480983,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.389428943,37.788837779,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.389428943,37.788837779,Arson,2021-01-05 0:00:00,Arson of Vehicle
-122.422893787,37.800601199,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.419401785,37.792593082,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.460957706,37.764271898,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Auto"
-122.406866114,37.709346593,Malicious Mischief,2021-01-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.419577244,37.806780111,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Auto"
-122.398789601,37.787203463,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.426073528,37.709347108,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Truck"
-122.391521352,37.732431907,Vehicle Impounded,2021-01-05 0:00:00,"Vehicle, Impounded"
-122.417145613,37.781447494,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.417145613,37.781447494,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.433547161,37.770755231,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.421570117,37.78661896,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.435559009,37.743161446,Malicious Mischief,2021-01-05 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.406699003,37.756833734,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen & Recovered"
-122.382320279,37.727216728,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.389864463,37.737169531,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.443461442,37.769496997,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.445902367,37.772995405,Other Miscellaneous,2021-01-05 0:00:00,"Vehicle, Throwing Substance At"
-122.397042838,37.745974225,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415616438,37.80727587,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446933821,37.770007605,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.391268425,37.739853199,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Auto"
-122.413975009,37.807482512,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419206045,37.760235354,Larceny Theft,2021-01-05 0:00:00,"Theft, From Unlocked Vehicle, <$50"
-122.421570117,37.78661896,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.408749135,37.741277376,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Auto"
-122.402824985,37.735891248,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.413011081,37.794320599,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.381690925,37.727804661,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Truck"
-122.481831846,37.754004232,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Auto"
-122.451538091,37.711728309,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.379991859,37.727785413,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Truck"
-122.418584377,37.739297279,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen & Recovered"
-122.417665655,37.792337931,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.421063301,37.800833809,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Auto"
-122.40579958,37.791778212,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Truck"
-122.433797945,37.805043287,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.401394588,37.728584444,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.428328001,37.730021392,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.404667697,37.801953383,Recovered Vehicle,2021-01-05 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.39695784,37.796346859,Larceny Theft,2021-01-05 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.432140391,37.78049626,Larceny Theft,2021-01-05 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.407254676,37.782119418,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.407254676,37.782119418,Motor Vehicle Theft,2021-01-05 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.411424371,37.757484901,Assault,2021-01-05 0:00:00,"Firearm, Discharging at Occupied Bldg, Vehicle, or Aircraft"
-122.414372161,37.742456706,Motor Vehicle Theft,2021-01-06 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.468974696,37.786482585,Malicious Mischief,2021-01-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.40895216,37.783287852,Motor Vehicle Theft,2021-01-06 0:00:00,"Vehicle, Stolen, Auto"
-122.41372839,37.789529317,Vandalism,2021-01-06 0:00:00,"Vehicle, Tampering"
-122.41372839,37.789529317,Malicious Mischief,2021-01-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.481423963,37.719056437,Motor Vehicle Theft,2021-01-06 0:00:00,"Vehicle, Stolen, Auto"
-122.432648623,37.77469266,Larceny Theft,2021-01-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.426693185,37.767869018,Malicious Mischief,2021-01-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.395438,37.761358586,Larceny Theft,2021-01-06 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.387368262,37.725354104,Recovered Vehicle,2021-01-06 0:00:00,"Vehicle, Recovered, Truck"
-122.476039473,37.726949913,Larceny Theft,2021-01-06 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.374480093,37.826181858,Malicious Mischief,2021-01-06 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
